Order ID;Customer ID;Date of Purchase;SKU;Product Name;Quantity;Total Price;Discount;Date of Shipping;Ship Mode
NE-2023-127922;AW191;27.10.2023;KEBL400;K-Eco Blast 400x (same power, smaller footprint);2;1000,25;0,5;03.11.2023;Standard Class
NE-2023-127922;AW191;27.10.2023;KEPATH08;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack);2;22,56;0,66;03.11.2023;Standard Class
NE-2023-128118;MF838;24.11.2023;KI9K;K-Invert 9K;3;54648;0,08;01.12.2023;Standard Class
NE-2023-129833;DC275;09.12.2023;KEBL100;K-Eco Blast 100;5;798;0,43;15.12.2023;Standard Class
NE-2023-130036;AW191;27.08.2023;KEBL200;K-Eco Blast 200;3;891;0,46;27.08.2023;Same Day
NE-2023-130036;AW191;27.08.2023;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);14;63,94;0,76;27.08.2023;Same Day
NE-2023-130764;AW191;27.10.2023;KI4K;K-Invert 4K;5;23562;0,23;28.10.2023;First Class
NE-2023-130841;DC275;28.07.2023;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);1;4,12;0,67;01.08.2023;Standard Class
NE-2023-132234;MF838;16.10.2023;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);13;225,22;0,01;18.10.2023;First Class
NE-2023-133865;DC275;08.05.2023;KE13W08;K-Eco Energy Bulbs 13W  (8-pack);6;38,48;0,43;12.05.2023;Standard Class
NE-2023-136539;AW191;28.12.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;2;25672,02;0,03;01.01.2023;Standard Class
NE-2023-138618;MF838;01.12.2023;KEBL1200;K-Eco Blast 1200;2;4600;0;08.12.2023;Standard Class
NE-2023-140186;AW191;29.09.2023;KE23W04;K-Eco Energy Bulbs 23W (4-pack);1;2,52;0,79;02.10.2023;First Class
NE-2023-140186;AW191;29.09.2023;KE9W04;K-Eco Energy Bulbs 9W (4-pack);7;19,96;0,54;02.10.2023;First Class
NE-2023-140186;AW191;29.09.2023;KEPATH08;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack);1;19,91;0,4;02.10.2023;First Class
NE-2023-140186;AW191;29.09.2023;KI9K;K-Invert 9K;2;38412;0,03;02.10.2023;First Class
NE-2023-140907;AW191;10.12.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);5;21,68;0,41;12.12.2023;Second Class
NE-2023-140907;AW191;10.12.2023;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);3;15,02;0,23;12.12.2023;Second Class
NE-2023-140907;AW191;10.12.2023;KEPATH08;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack);3;30,86;0,69;12.12.2023;Second Class
NE-2023-143329;DC275;03.11.2023;KE13W;K-Eco Energy Bulbs 13W;3;2,55;0,62;08.11.2023;Standard Class
NE-2023-146626;AW191;29.12.2023;KE23W;K-Eco Energy Bulbs 23W;8;21,89;0,28;05.01.2023;Standard Class
NE-2023-147032;MF838;31.07.2023;KEBL800;K-Eco Blast 800;1;1228,8;0,04;04.08.2023;Standard Class
NE-2023-147032;MF838;31.07.2023;KI13K;K-Invert 13K;3;80652;0,06;04.08.2023;Standard Class
NE-2023-147844;AW191;02.05.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);3;19,4;0,12;06.05.2023;Standard Class
NE-2023-147844;AW191;02.05.2023;KEBL400;K-Eco Blast 400;5;2508;0,43;06.05.2023;Standard Class
NE-2023-152499;MF838;22.01.2023;KE20W04;K-Eco Energy Bulbs 20W (4-pack);5;19;0,49;25.01.2023;Second Class
NE-2023-152499;MF838;22.01.2023;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);3;6,17;0,79;25.01.2023;Second Class
NE-2023-152807;AW191;30.10.2023;KE23W04;K-Eco Energy Bulbs 23W (4-pack);2;13,92;0,42;03.11.2023;Standard Class
NE-2023-152807;AW191;30.10.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);2;12,94;0,12;03.11.2023;Standard Class
NE-2023-152807;AW191;30.10.2023;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;7;31,24;0,15;03.11.2023;Standard Class
NE-2023-156412;MF838;04.12.2023;KI9K;K-Invert 9K;3;55836;0,06;08.12.2023;Standard Class
NE-2023-159226;MF838;25.04.2023;KI13K;K-Invert 13K;7;198198;0,01;27.04.2023;Second Class
NE-2023-161172;DC275;16.03.2023;KE13W08;K-Eco Energy Bulbs 13W  (8-pack);6;66,83;0,01;16.03.2023;Same Day
NE-2023-167150;AW191;10.12.2023;KI7K;K-Invert 7K;2;20563,2;0,04;17.12.2023;Standard Class
NE-2023-168802;AW191;03.11.2023;KI4K;K-Invert 4K;4;22276,8;0,09;07.11.2023;Standard Class
NV-2022-101651;SC361;24.12.2022;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);7;85,75;0,3;30.12.2022;Standard Class
NV-2022-101651;SC361;24.12.2022;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;7;12,13;0,67;30.12.2022;Standard Class
NV-2022-104689;SD934;01.12.2022;KE18Li;K-Eco 18-volt Lithium-ion solar backup battery;8;36192;0,13;05.12.2022;Standard Class
NV-2022-105256;SD934;20.05.2022;KEBL400;K-Eco Blast 400;5;2596;0,41;20.05.2022;Same Day
NV-2022-108616;SD934;29.09.2022;KE18Li;K-Eco 18-volt Lithium-ion solar backup battery;9;36504;0,22;03.10.2022;Standard Class
NV-2022-108616;SD934;29.09.2022;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;3;3,78;0,76;03.10.2022;Standard Class
NV-2022-108616;SD934;29.09.2022;KI9K;K-Invert 9K;3;51084;0,14;03.10.2022;Standard Class
NV-2022-109057;SC361;22.04.2022;KE12Li;K-Eco 12-volt Lithium-ion solar backup battery;2;4140;0,54;27.04.2022;Standard Class
NV-2022-109925;KS246;06.11.2022;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);3;11,17;0,62;10.11.2022;Second Class
NV-2022-113138;SC361;19.11.2022;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);6;32,25;0,57;25.11.2022;Standard Class
NV-2022-113138;SC361;19.11.2022;KI9K;K-Invert 9K;3;40392;0,32;25.11.2022;Standard Class
NV-2022-119018;SD934;04.11.2022;KI2K;K-Invert 2K;2;5324,4;0,13;08.11.2022;Standard Class
NV-2022-119018;SD934;04.11.2022;KI4K;K-Invert 4K;1;5324,4;0,13;08.11.2022;Standard Class
NV-2022-119935;KS246;10.11.2022;KE20W;K-Eco Energy Bulbs 20W;2;2,7;0,49;14.11.2022;Standard Class
NV-2022-119935;KS246;10.11.2022;KI7K;K-Invert 7K;2;19706,4;0,08;14.11.2022;Standard Class
NV-2022-120369;SD934;28.10.2022;KE23W;K-Eco Energy Bulbs 23W;5;14,44;0,24;28.10.2022;Same Day
NV-2022-122581;SC361;21.08.2022;KEPATH08;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack);7;111,48;0,52;25.08.2022;Standard Class
NV-2022-126893;SC361;26.11.2022;KEBL600;K-Eco Blast 600;3;2152,5;0,3;01.12.2022;Standard Class
NV-2022-127334;KS246;15.12.2022;KE325;K-Eco 325;3;1484,44;0,13;21.12.2022;Standard Class
NV-2022-128412;KS246;10.12.2022;KEPATH12;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack);5;76,86;0,65;17.12.2022;Standard Class
NV-2022-128531;SD934;24.11.2022;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;3;38905,02;0,02;26.11.2022;Second Class
NV-2022-128531;SD934;24.11.2022;KE9W08;K-Eco Energy Bulbs 9W  (8-pack);3;18,24;0,36;26.11.2022;Second Class
NV-2022-128531;SD934;24.11.2022;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);5;24,01;0,51;26.11.2022;Second Class
NV-2022-128531;SD934;24.11.2022;KEBL600;K-Eco Blast 600;3;1998,75;0,35;26.11.2022;Second Class
NV-2022-128531;SD934;24.11.2022;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;3;3,78;0,76;26.11.2022;Second Class
NV-2022-128706;KS246;27.02.2022;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);2;26,25;0,25;02.03.2022;Standard Class
NV-2022-131737;CH327;17.03.2022;KE20W08;K-Eco Energy Bulbs 20W  (8-pack);5;24,8;0,6;17.03.2022;Same Day
NV-2022-132549;SC361;25.11.2022;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);7;20,58;0,7;30.11.2022;Standard Class
NV-2022-136547;SC361;18.06.2022;KEBL200;K-Eco Blast 200;4;1452;0,34;22.06.2022;Standard Class
NV-2022-140501;KS246;23.06.2022;KE13W08;K-Eco Energy Bulbs 13W  (8-pack);2;14,4;0,36;28.06.2022;Standard Class
NV-2022-140501;KS246;23.06.2022;KE225;K-Eco 225;4;1001;0,35;28.06.2022;Standard Class
NV-2022-140501;KS246;23.06.2022;KE250X;K-Eco 250x (same power, smaller footprint);5;1787,5;0,45;28.06.2022;Standard Class
NV-2022-140501;KS246;23.06.2022;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);5;25,72;0,3;28.06.2022;Standard Class
NV-2022-146157;KS246;21.11.2022;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);2;2,99;0,77;26.11.2022;Standard Class
NV-2022-146157;KS246;21.11.2022;KEBL200;K-Eco Blast 200;1;539;0,02;26.11.2022;Standard Class
NV-2022-146157;KS246;21.11.2022;KEPATH08;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack);3;72,66;0,27;26.11.2022;Standard Class
NV-2022-146570;CH327;15.05.2022;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);4;35,67;0,09;20.05.2022;Standard Class
NV-2022-147683;CH327;13.11.2022;KE23W04;K-Eco Energy Bulbs 23W (4-pack);2;17,28;0,28;17.11.2022;Standard Class
NV-2022-149762;KS246;03.12.2022;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);3;17,2;0,22;07.12.2022;Standard Class
NV-2022-149762;KS246;03.12.2022;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);8;46;0,54;07.12.2022;Standard Class
NV-2022-149902;KS246;01.04.2022;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);4;14,41;0,51;06.04.2022;Standard Class
NV-2022-152156;KS246;08.11.2022;KEPATH12;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack);3;100,14;0,24;11.11.2022;Second Class
NV-2022-153682;SD934;30.05.2022;KE13W08;K-Eco Energy Bulbs 13W  (8-pack);2;9,68;0,57;01.06.2022;First Class
NV-2022-154662;SC361;09.06.2022;KE180;K-Eco 180;3;245,7;0,74;16.06.2022;Standard Class
NV-2022-157364;SD934;19.11.2022;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;2;24084,06;0,09;21.11.2022;First Class
NV-2022-159373;SD934;13.03.2022;KEBL400;K-Eco Blast 400x (same power, smaller footprint);5;3300,82;0,34;18.03.2022;Standard Class
NV-2022-159373;SD934;13.03.2022;KI9K;K-Invert 9K;2;34056;0,14;18.03.2022;Standard Class
NV-2022-161389;KS246;05.12.2022;KI2K;K-Invert 2K;3;6885;0,25;10.12.2022;Standard Class
NV-2022-162082;CH327;14.03.2022;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);7;44,59;0,35;17.03.2022;First Class
NV-2022-162852;SD934;27.12.2022;KEPATH08;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack);8;90,25;0,66;31.12.2022;Standard Class
NV-2022-163636;KS246;05.12.2022;KE18Li;K-Eco 18-volt Lithium-ion solar backup battery;2;8840;0,15;09.12.2022;Second Class
NV-2022-164588;KS246;16.04.2022;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);3;11,76;0,6;23.04.2022;Standard Class
NV-2022-166653;SC361;22.09.2022;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);2;12,18;0,68;24.09.2022;Second Class
NV-2022-168893;KS246;03.11.2022;KE12Li;K-Eco 12-volt Lithium-ion solar backup battery;3;12150;0,1;08.11.2022;Second Class
NV-2022-168893;KS246;03.11.2022;KE23W08;K-Eco Energy Bulbs 23W  (8-pack);5;60,37;0,31;08.11.2022;Second Class
NV-2022-168893;KS246;03.11.2022;KE275;K-Eco 275;3;1183,88;0,18;08.11.2022;Second Class
NV-2022-168893;KS246;03.11.2022;KE9W04;K-Eco Energy Bulbs 9W (4-pack);4;16,86;0,32;08.11.2022;Second Class
NV-2022-168893;KS246;03.11.2022;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);1;2,27;0,65;08.11.2022;Second Class
NV-2022-169856;SC361;07.05.2022;KE300;K-Eco 300;1;336;0,36;12.05.2022;Standard Class
NV-2022-169856;SC361;07.05.2022;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;1;6219,51;0,53;12.05.2022;Standard Class
NV-2022-169856;SC361;07.05.2022;KEPATH12;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack);6;137,03;0,48;12.05.2022;Standard Class
NV-2023-100601;SC361;16.11.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);7;14,41;0,72;20.11.2023;Standard Class
NV-2023-101210;KS246;25.08.2023;KE18Li;K-Eco 18-volt Lithium-ion solar backup battery;2;10400;0;28.08.2023;Second Class
NV-2023-101308;SC361;02.10.2023;KE13W08;K-Eco Energy Bulbs 13W  (8-pack);3;14,18;0,58;07.10.2023;Standard Class
NV-2023-101728;SD934;19.08.2023;KI4K;K-Invert 4K;2;11505,6;0,06;23.08.2023;Standard Class
NV-2023-102729;SC361;26.10.2023;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);2;5,07;0,61;31.10.2023;Standard Class
NV-2023-102967;CH327;22.09.2023;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);5;15,27;0,53;26.09.2023;Standard Class
NV-2023-103611;ZM708;12.09.2023;KE20W04;K-Eco Energy Bulbs 20W (4-pack);2;12,37;0,17;15.09.2023;First Class
NV-2023-103828;SC361;13.08.2023;KE36Li;K-Eco 36-volt Lithium-ion solar backup battery;3;6075;0,73;13.08.2023;Same Day
NV-2023-103828;SC361;13.08.2023;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);3;17,64;0,4;13.08.2023;Same Day
NV-2023-104885;ZM708;02.03.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);3;21,61;0,02;08.03.2023;Standard Class
NV-2023-104885;ZM708;02.03.2023;KI9K;K-Invert 9K;2;34056;0,14;08.03.2023;Standard Class
NV-2023-105543;SD934;24.11.2023;KE36Li;K-Eco 36-volt Lithium-ion solar backup battery;1;7050;0,06;24.11.2023;Same Day
NV-2023-106033;SC361;15.10.2023;KE12Li;K-Eco 12-volt Lithium-ion solar backup battery;4;7020;0,61;18.10.2023;Second Class
NV-2023-106103;SC361;10.06.2023;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;4;8,4;0,6;15.06.2023;Standard Class
NV-2023-106859;SC361;13.03.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;8;27524,64;0,74;18.03.2023;Second Class
NV-2023-106859;SC361;13.03.2023;KEPATH12;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack);5;87,84;0,6;18.03.2023;Second Class
NV-2023-109750;SD934;22.07.2023;KEBL400;K-Eco Blast 400;3;1716;0,35;28.07.2023;Standard Class
NV-2023-114356;SC361;20.08.2023;KEBL400;K-Eco Blast 400;1;440;0,5;26.08.2023;Standard Class
NV-2023-116358;KS246;02.11.2023;KE12Li;K-Eco 12-volt Lithium-ion solar backup battery;6;23760;0,12;06.11.2023;Standard Class
NV-2023-116358;KS246;02.11.2023;KE13W04;K-Eco Energy Bulbs 13W (4-pack);3;9,63;0,51;06.11.2023;Standard Class
NV-2023-116715;ZM708;02.12.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;9;102423,42;0,14;05.12.2023;First Class
NV-2023-117212;CH327;26.02.2023;KEBR5;K-Eco Breeze Mini;4;193,6;0,12;28.02.2023;Second Class
NV-2023-119816;SC361;04.03.2023;KE18Li;K-Eco 18-volt Lithium-ion solar backup battery;1;2808;0,46;06.03.2023;Second Class
NV-2023-119816;SC361;04.03.2023;KE23W04;K-Eco Energy Bulbs 23W (4-pack);5;12,6;0,79;06.03.2023;Second Class
NV-2023-119816;SC361;04.03.2023;KE250X;K-Eco 250x (same power, smaller footprint);1;344,5;0,47;06.03.2023;Second Class
NV-2023-121125;CH327;30.05.2023;KE9W04;K-Eco Energy Bulbs 9W (4-pack);1;6,2;0;03.06.2023;Standard Class
NV-2023-121195;SD934;24.12.2023;KE12Li;K-Eco 12-volt Lithium-ion solar backup battery;2;8370;0,07;27.12.2023;First Class
NV-2023-121398;SD934;25.12.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;2;23819,4;0,1;29.12.2023;Standard Class
NV-2023-121412;SD934;23.09.2023;KE9W08;K-Eco Energy Bulbs 9W  (8-pack);3;27,93;0,02;27.09.2023;Standard Class
NV-2023-122539;SC361;01.12.2023;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;2;5,78;0,45;05.12.2023;Standard Class
NV-2023-122539;SC361;01.12.2023;KI7K;K-Invert 7K;7;15743,7;0,79;05.12.2023;Standard Class
NV-2023-124086;KS246;10.02.2023;KI7K;K-Invert 7K;2;18635,4;0,13;14.02.2023;Standard Class
NV-2023-124303;SD934;06.07.2023;KEBL600;K-Eco Blast 600;3;1691,25;0,45;13.07.2023;Standard Class
NV-2023-126550;KS246;29.03.2023;KEAAA06;K-Eco  AAA NiMH rechargeable batteries  (6-pack);5;7,15;0,78;02.04.2023;Second Class
NV-2023-126676;SD934;29.09.2023;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);3;44,53;0,22;01.10.2023;First Class
NV-2023-127432;CH327;22.01.2023;KE9W;K-Eco Energy Bulbs 9W;5;4,6;0,54;27.01.2023;Standard Class
NV-2023-127432;CH327;22.01.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);3;16,1;0,27;27.01.2023;Standard Class
NV-2023-127432;CH327;22.01.2023;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);3;31,88;0,15;27.01.2023;Standard Class
NV-2023-127460;SC361;10.07.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;6;29377,26;0,63;14.07.2023;Standard Class
NV-2023-128076;ZM708;02.02.2023;KE13W08;K-Eco Energy Bulbs 13W  (8-pack);2;17,78;0,21;07.02.2023;Standard Class
NV-2023-128076;ZM708;02.02.2023;KE450;K-Eco 450;2;1197;0,24;07.02.2023;Standard Class
NV-2023-128076;ZM708;02.02.2023;KI9K;K-Invert 9K;2;37620;0,05;07.02.2023;Standard Class
NV-2023-128426;SD934;07.10.2023;KI7K;K-Invert 7K;5;49266;0,08;11.10.2023;Standard Class
NV-2023-129378;SD934;01.10.2023;KEBL600;K-Eco Blast 600;2;1742,5;0,15;02.10.2023;First Class
NV-2023-129378;SD934;01.10.2023;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);4;28,93;0,62;02.10.2023;First Class
NV-2023-129378;SD934;01.10.2023;KI4K;K-Invert 4K;13;59670;0,25;02.10.2023;First Class
NV-2023-132059;KS246;23.09.2023;KEPATH12;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (12-pack);2;83,45;0,05;29.09.2023;Standard Class
NV-2023-132059;KS246;23.09.2023;KI2K;K-Invert 2K;2;4773,6;0,22;29.09.2023;Standard Class
NV-2023-132199;ZM708;03.05.2023;KE20W;K-Eco Energy Bulbs 20W;2;2,12;0,6;08.05.2023;Standard Class
NV-2023-132199;ZM708;03.05.2023;KE9W04;K-Eco Energy Bulbs 9W (4-pack);2;7,94;0,36;08.05.2023;Standard Class
NV-2023-132199;ZM708;03.05.2023;KI9K;K-Invert 9K;4;78408;0,01;08.05.2023;Standard Class
NV-2023-132521;KS246;23.09.2023;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);3;23,23;0,21;25.09.2023;Second Class
NV-2023-132521;KS246;23.09.2023;KEBL400;K-Eco Blast 400;2;985,6;0,44;25.09.2023;Second Class
NV-2023-132927;KS246;09.12.2023;KI7K;K-Invert 7K;7;74220,3;0,01;15.12.2023;Standard Class
NV-2023-132955;SD934;24.06.2023;KI2K;K-Invert 2K;3;7619,4;0,17;28.06.2023;Standard Class
NV-2023-133200;ZM708;06.05.2023;KEAA06;K-Eco AA  NiMH rechargeable batteries (6-pack);5;18,01;0,51;11.05.2023;Standard Class
NV-2023-137085;SC361;29.06.2023;KI2K;K-Invert 2K;9;12943,8;0,53;06.07.2023;Standard Class
NV-2023-137463;KS246;16.12.2023;KE200;K-Eco 200;3;997,5;0,05;20.12.2023;Second Class
NV-2023-137463;KS246;16.12.2023;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);5;20;0,68;20.12.2023;Second Class
NV-2023-137463;KS246;16.12.2023;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);5;91,34;0,04;20.12.2023;Second Class
NV-2023-137463;KS246;16.12.2023;KEPATH08;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack);5;162,58;0,02;20.12.2023;Second Class
NV-2023-137463;KS246;16.12.2023;KI7K;K-Invert 7K;2;18207;0,15;20.12.2023;Second Class
NV-2023-139311;ZM708;11.08.2023;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);7;62,13;0,29;13.08.2023;First Class
NV-2023-139311;ZM708;11.08.2023;KEBL1200;K-Eco Blast 1200;4;7544;0,18;13.08.2023;First Class
NV-2023-139311;ZM708;11.08.2023;KEBL800;K-Eco Blast 800;2;1817,6;0,29;13.08.2023;First Class
NV-2023-141439;SC361;26.11.2023;KE13W;K-Eco Energy Bulbs 13W;2;1,12;0,75;01.12.2023;Standard Class
NV-2023-141439;SC361;26.11.2023;KE275;K-Eco 275;3;952,87;0,34;01.12.2023;Standard Class
NV-2023-141439;SC361;26.11.2023;KEBL200;K-Eco Blast 200;2;308;0,72;01.12.2023;Standard Class
NV-2023-141439;SC361;26.11.2023;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);3;29,12;0,49;01.12.2023;Standard Class
NV-2023-141509;SD934;29.09.2023;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);5;21,07;0,57;01.10.2023;First Class
NV-2023-143665;CH327;26.04.2023;KEBR5;K-Eco Breeze Mini;3;70,95;0,57;01.05.2023;Standard Class
NV-2023-143770;KS246;20.03.2023;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;2;4,52;0,57;24.03.2023;Standard Class
NV-2023-144883;ZM708;15.08.2023;KE300;K-Eco 300;8;2898;0,31;19.08.2023;Standard Class
NV-2023-146136;KS246;03.09.2023;KEPATH08;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack);4;45,12;0,66;07.09.2023;Standard Class
NV-2023-146360;SC361;23.04.2023;KEPATH08;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (8-pack);6;71,67;0,64;25.04.2023;Second Class
NV-2023-146920;SC361;28.08.2023;KEBL400;K-Eco Blast 400;5;1848;0,58;01.09.2023;Standard Class
NV-2023-147725;SD934;14.09.2023;KEAAA12;K-Eco  AAA NiMH rechargeable batteries (12-pack);3;23,81;0,19;14.09.2023;Same Day
NV-2023-148012;KS246;09.12.2023;KEAA12;K-Eco AA  NiMH rechargeable batteries (12-pack);1;9,25;0,26;15.12.2023;Standard Class
NV-2023-148642;KS246;06.03.2023;KE225;K-Eco 225;2;677,6;0,12;12.03.2023;Standard Class
NV-2023-148642;KS246;06.03.2023;KE36Li;K-Eco 36-volt Lithium-ion solar backup battery;4;25800;0,14;12.03.2023;Standard Class
NV-2023-148985;KS246;11.11.2023;KE9W04;K-Eco Energy Bulbs 9W (4-pack);4;11,66;0,53;15.11.2023;Second Class
NV-2023-149510;ZM708;03.12.2023;KEBL600;K-Eco Blast 600;4;3690;0,1;10.12.2023;Standard Class
NV-2023-149510;ZM708;03.12.2023;KI9K;K-Invert 9K;6;117612;0,01;10.12.2023;Standard Class
NV-2023-152205;ZM708;28.09.2023;KI20K;K-Invert 20K;1;42680;0,03;05.10.2023;Standard Class
NV-2023-152436;SD934;08.12.2023;KE18Li;K-Eco 18-volt Lithium-ion solar backup battery;6;30576;0,02;10.12.2023;Second Class
NV-2023-153045;SD934;19.01.2023;KE20W04;K-Eco Energy Bulbs 20W (4-pack);2;6,56;0,56;24.01.2023;Second Class
NV-2023-153045;SD934;19.01.2023;KEPATH04;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery (4-pack);3;14,84;0,74;24.01.2023;Second Class
NV-2023-153255;SD934;03.09.2023;KI9K;K-Invert 9K;2;34452;0,13;07.09.2023;Second Class
NV-2023-155607;SC361;26.11.2023;KI9K;K-Invert 9K;4;16632;0,79;30.11.2023;Standard Class
NV-2023-155698;SD934;08.03.2023;KE200;K-Eco 200;2;378;0,46;11.03.2023;First Class
NV-2023-158106;SC361;04.06.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;3;25804,35;0,35;10.06.2023;Standard Class
NV-2023-158736;SC361;18.12.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;2;7939,8;0,7;24.12.2023;Standard Class
NV-2023-158740;SC361;05.05.2023;KEBL400;K-Eco Blast 400x (same power, smaller footprint);1;330,08;0,67;10.05.2023;Standard Class
NV-2023-160934;SC361;15.01.2023;KE36Li;K-Eco 36-volt Lithium-ion solar backup battery;5;10125;0,73;19.01.2023;Standard Class
NV-2023-162068;ZM708;28.12.2023;KI13K;K-Invert 13K;2;54340;0,05;31.12.2023;Second Class
NV-2023-162096;KS246;10.11.2023;KE12Li;K-Eco 12-volt Lithium-ion solar backup battery;3;10935;0,19;10.11.2023;Same Day
NV-2023-162481;SC361;25.09.2023;KEPATH01;K-Eco Solar Path designer stake lighting w/ rechargeable NiCd battery;3;10,39;0,34;29.09.2023;Standard Class
NV-2023-162481;SC361;25.09.2023;KI7K;K-Invert 7K;2;5783,4;0,73;29.09.2023;Standard Class
NV-2023-164098;KS246;26.01.2023;KE48Li;K-Eco 48-volt Lithium-ion solar backup battery;2;24878,04;0,06;27.01.2023;First Class
